,u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,cillabel,pro
184,10.0,17.0,14.0,11.0,0.0,0.0,78.0,0.0,8.0,11.0,19.0,678.0,6.0,1.0,1.0,0.0,0.0,0.0
185,14.0,17.0,14.0,17.0,4.0,0.0,39.0,9.0,9.0,13.0,19.0,565.0,8.0,3.0,0.0,0.0,0.0,0.0
186,11.0,17.0,13.0,17.0,6.0,0.0,63.0,0.0,0.0,13.0,19.0,1193.0,2.0,4.0,0.0,0.0,0.0,0.0
187,14.0,17.0,14.0,11.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
188,14.0,11.0,10.0,15.0,0.0,0.0,27.0,5.0,6.0,11.0,19.0,1185.0,1.0,2.0,0.0,0.0,0.0,0.0
189,10.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,0.0,11.0,19.0,1097.0,6.0,1.0,1.0,0.0,0.0,0.0
190,10.0,17.0,11.0,17.0,4.0,0.0,195.0,0.0,2.0,14.0,19.0,132.0,10.0,1.0,0.0,0.0,0.0,0.0
191,14.0,17.0,13.0,11.0,0.0,1537.0,168.0,8.0,9.0,11.0,19.0,1319.0,9.0,1.0,0.0,1.0,0.0,100.0
192,14.0,17.0,13.0,17.0,2.0,2388.0,20.0,4.0,8.0,13.0,19.0,24.0,15.0,1.0,0.0,0.0,0.0,0.0
193,15.0,16.0,15.0,16.0,0.0,0.0,168.0,6.0,9.0,10.0,19.0,487.0,6.0,1.0,1.0,0.0,0.0,0.0
194,10.0,17.0,13.0,17.0,9.0,0.0,216.0,0.0,0.0,11.0,19.0,1025.0,11.0,1.0,0.0,0.0,0.0,0.0
195,11.0,17.0,13.0,17.0,5.0,0.0,144.0,9.0,9.0,11.0,19.0,1377.0,8.0,4.0,0.0,0.0,0.0,0.0
196,16.0,15.0,10.0,10.0,0.0,0.0,65.0,7.0,9.0,11.0,19.0,369.0,7.0,1.0,1.0,0.0,0.0,0.0
197,14.0,17.0,15.0,17.0,8.0,0.0,78.0,0.0,9.0,10.0,19.0,828.0,6.0,1.0,1.0,0.0,0.0,0.0
198,12.0,11.0,14.0,11.0,2.0,0.0,98.0,0.0,4.0,13.0,19.0,133.0,2.0,4.0,0.0,0.0,0.0,0.0
199,11.0,17.0,14.0,17.0,6.0,0.0,216.0,0.0,0.0,13.0,19.0,822.0,11.0,2.0,0.0,0.0,0.0,0.0
200,15.0,16.0,15.0,16.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,945.0,6.0,1.0,1.0,0.0,0.0,0.0
201,15.0,16.0,15.0,16.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,335.0,6.0,1.0,1.0,0.0,0.0,0.0
202,11.0,17.0,15.0,17.0,9.0,0.0,216.0,0.0,2.0,11.0,19.0,1403.0,2.0,3.0,0.0,0.0,0.0,0.0
203,14.0,11.0,14.0,11.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
204,10.0,17.0,13.0,17.0,3.0,0.0,168.0,7.0,9.0,10.0,19.0,943.0,6.0,1.0,1.0,0.0,0.0,0.0
205,14.0,17.0,13.0,17.0,0.0,0.0,78.0,0.0,9.0,11.0,19.0,1474.0,7.0,1.0,1.0,0.0,0.0,0.0
206,10.0,17.0,11.0,17.0,1.0,0.0,78.0,0.0,6.0,11.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
207,14.0,17.0,13.0,17.0,2.0,1192.0,21.0,9.0,9.0,11.0,19.0,591.0,7.0,1.0,1.0,1.0,0.0,100.0
208,10.0,11.0,13.0,11.0,0.0,0.0,44.0,8.0,9.0,11.0,19.0,1440.0,11.0,1.0,0.0,0.0,0.0,0.0
209,15.0,17.0,14.0,17.0,0.0,0.0,86.0,0.0,0.0,13.0,19.0,1363.0,7.0,8.0,0.0,0.0,0.0,0.0
210,14.0,17.0,14.0,10.0,0.0,0.0,137.0,6.0,9.0,13.0,19.0,778.0,7.0,1.0,1.0,0.0,0.0,0.0
211,11.0,17.0,14.0,17.0,9.0,2859.0,147.0,0.0,1.0,13.0,19.0,1403.0,7.0,1.0,1.0,0.0,0.0,0.0
212,10.0,17.0,14.0,11.0,0.0,0.0,219.0,0.0,0.0,13.0,19.0,874.0,7.0,1.0,1.0,0.0,0.0,0.0
213,10.0,17.0,10.0,17.0,4.0,0.0,98.0,0.0,9.0,11.0,19.0,929.0,3.0,2.0,0.0,0.0,0.0,0.0
214,15.0,16.0,17.0,16.0,0.0,2449.0,80.0,7.0,9.0,11.0,19.0,1075.0,15.0,1.0,0.0,0.0,0.0,0.0
215,13.0,11.0,14.0,11.0,0.0,0.0,98.0,7.0,9.0,11.0,19.0,916.0,6.0,1.0,1.0,0.0,0.0,0.0
216,16.0,17.0,11.0,17.0,6.0,0.0,78.0,1.0,9.0,13.0,19.0,1123.0,5.0,5.0,0.0,0.0,0.0,0.0
217,16.0,17.0,10.0,17.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
218,14.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,4.0,11.0,19.0,73.0,6.0,1.0,1.0,0.0,0.0,0.0
219,14.0,17.0,14.0,12.0,0.0,0.0,206.0,3.0,9.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
220,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,1.0,13.0,19.0,1348.0,1.0,3.0,0.0,1.0,0.0,100.0
221,16.0,17.0,10.0,17.0,4.0,0.0,94.0,0.0,0.0,13.0,11.0,519.0,3.0,1.0,0.0,0.0,0.0,0.0
222,10.0,17.0,14.0,17.0,7.0,0.0,152.0,3.0,7.0,13.0,19.0,1440.0,5.0,2.0,0.0,0.0,0.0,0.0
223,11.0,15.0,13.0,13.0,0.0,0.0,78.0,4.0,9.0,11.0,19.0,620.0,9.0,1.0,0.0,0.0,0.0,0.0
224,14.0,17.0,14.0,15.0,0.0,0.0,219.0,0.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
225,16.0,17.0,13.0,17.0,4.0,0.0,98.0,0.0,9.0,10.0,19.0,282.0,6.0,1.0,1.0,0.0,0.0,0.0
226,10.0,17.0,14.0,17.0,7.0,0.0,16.0,0.0,0.0,13.0,19.0,841.0,7.0,2.0,0.0,0.0,0.0,0.0
227,11.0,17.0,14.0,17.0,5.0,0.0,216.0,0.0,0.0,13.0,19.0,822.0,13.0,1.0,0.0,0.0,0.0,0.0
228,14.0,17.0,14.0,11.0,0.0,0.0,27.0,7.0,9.0,13.0,19.0,640.0,9.0,1.0,0.0,0.0,0.0,0.0
229,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,0.0,11.0,19.0,1075.0,6.0,1.0,1.0,0.0,0.0,0.0
230,14.0,17.0,13.0,11.0,0.0,0.0,216.0,2.0,1.0,11.0,19.0,778.0,6.0,1.0,1.0,0.0,0.0,0.0
231,14.0,17.0,15.0,17.0,6.0,0.0,25.0,0.0,0.0,11.0,11.0,1277.0,7.0,6.0,0.0,0.0,0.0,0.0
232,16.0,17.0,14.0,17.0,4.0,2684.0,168.0,0.0,0.0,13.0,19.0,859.0,7.0,1.0,1.0,0.0,0.0,0.0
233,16.0,11.0,14.0,15.0,0.0,0.0,219.0,0.0,0.0,13.0,19.0,1087.0,15.0,1.0,0.0,0.0,0.0,0.0
234,14.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,0.0,14.0,19.0,1205.0,6.0,5.0,0.0,0.0,0.0,0.0
235,14.0,17.0,10.0,17.0,7.0,0.0,50.0,0.0,0.0,11.0,19.0,1185.0,1.0,7.0,0.0,0.0,0.0,0.0
236,15.0,16.0,16.0,16.0,0.0,0.0,100.0,1.0,0.0,13.0,19.0,335.0,7.0,3.0,0.0,0.0,0.0,0.0
237,14.0,17.0,10.0,17.0,5.0,3139.0,112.0,0.0,0.0,13.0,19.0,870.0,8.0,1.0,0.0,0.0,0.0,0.0
238,16.0,17.0,10.0,17.0,7.0,0.0,78.0,0.0,9.0,11.0,19.0,735.0,6.0,1.0,1.0,1.0,0.0,100.0
239,16.0,11.0,13.0,15.0,0.0,0.0,78.0,0.0,9.0,10.0,19.0,998.0,6.0,1.0,1.0,0.0,0.0,0.0
240,10.0,13.0,15.0,13.0,0.0,0.0,98.0,0.0,8.0,10.0,19.0,1097.0,6.0,1.0,1.0,0.0,0.0,0.0
241,16.0,17.0,14.0,11.0,0.0,0.0,102.0,0.0,5.0,11.0,19.0,1088.0,6.0,1.0,1.0,0.0,0.0,0.0
242,10.0,17.0,14.0,17.0,4.0,2532.0,94.0,2.0,6.0,13.0,19.0,903.0,16.0,1.0,0.0,0.0,0.0,0.0
243,15.0,16.0,16.0,16.0,0.0,0.0,168.0,0.0,4.0,11.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
244,14.0,17.0,14.0,17.0,5.0,0.0,112.0,0.0,9.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
245,16.0,17.0,13.0,17.0,5.0,0.0,65.0,0.0,0.0,11.0,3.0,1347.0,12.0,1.0,0.0,0.0,0.0,0.0
246,14.0,17.0,13.0,17.0,9.0,0.0,98.0,0.0,0.0,11.0,19.0,1244.0,2.0,3.0,0.0,0.0,0.0,0.0
247,10.0,17.0,14.0,11.0,0.0,0.0,112.0,0.0,0.0,11.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
248,16.0,17.0,10.0,17.0,2.0,0.0,17.0,0.0,9.0,13.0,19.0,1217.0,7.0,1.0,1.0,0.0,0.0,0.0
249,14.0,17.0,14.0,17.0,0.0,0.0,44.0,0.0,0.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
250,14.0,17.0,14.0,17.0,5.0,0.0,216.0,0.0,0.0,13.0,19.0,565.0,19.0,1.0,0.0,0.0,0.0,0.0
251,11.0,17.0,13.0,11.0,0.0,0.0,98.0,1.0,9.0,11.0,19.0,777.0,6.0,1.0,1.0,0.0,0.0,0.0
252,14.0,17.0,13.0,17.0,0.0,0.0,98.0,4.0,9.0,10.0,19.0,506.0,6.0,1.0,1.0,0.0,0.0,0.0
253,10.0,17.0,14.0,11.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,841.0,6.0,1.0,1.0,0.0,0.0,0.0
254,13.0,17.0,13.0,15.0,0.0,0.0,78.0,0.0,9.0,10.0,19.0,1300.0,6.0,1.0,1.0,0.0,0.0,0.0
255,13.0,17.0,13.0,17.0,7.0,0.0,65.0,6.0,6.0,11.0,19.0,293.0,5.0,2.0,0.0,1.0,0.0,100.0
256,14.0,17.0,13.0,17.0,6.0,0.0,195.0,6.0,9.0,10.0,19.0,1205.0,6.0,1.0,1.0,0.0,0.0,0.0
257,14.0,17.0,15.0,17.0,6.0,0.0,59.0,0.0,0.0,11.0,16.0,293.0,6.0,1.0,0.0,1.0,0.0,100.0
258,14.0,17.0,14.0,17.0,3.0,0.0,98.0,0.0,7.0,11.0,19.0,506.0,6.0,1.0,1.0,1.0,0.0,100.0
259,15.0,16.0,15.0,16.0,0.0,0.0,173.0,8.0,9.0,11.0,19.0,619.0,7.0,1.0,1.0,0.0,0.0,0.0
260,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,0.0,13.0,19.0,487.0,5.0,2.0,0.0,0.0,0.0,0.0
261,15.0,16.0,15.0,16.0,0.0,0.0,78.0,0.0,9.0,10.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
262,10.0,17.0,14.0,17.0,2.0,0.0,50.0,9.0,9.0,13.0,19.0,842.0,11.0,1.0,0.0,0.0,0.0,0.0
263,14.0,17.0,14.0,17.0,4.0,0.0,152.0,0.0,4.0,10.0,19.0,1205.0,2.0,2.0,0.0,0.0,0.0,0.0
264,11.0,17.0,14.0,17.0,3.0,0.0,98.0,0.0,1.0,13.0,19.0,1377.0,19.0,1.0,0.0,0.0,0.0,0.0
265,16.0,17.0,15.0,17.0,5.0,0.0,100.0,0.0,4.0,11.0,19.0,998.0,9.0,1.0,0.0,1.0,0.0,100.0
266,16.0,11.0,14.0,11.0,0.0,0.0,17.0,5.0,8.0,13.0,19.0,1088.0,6.0,1.0,0.0,0.0,0.0,0.0
267,13.0,17.0,14.0,17.0,4.0,0.0,78.0,3.0,9.0,11.0,19.0,293.0,6.0,1.0,1.0,0.0,0.0,0.0
268,16.0,17.0,13.0,17.0,5.0,0.0,98.0,0.0,9.0,10.0,19.0,1347.0,6.0,1.0,1.0,0.0,0.0,0.0
269,14.0,17.0,13.0,11.0,0.0,0.0,219.0,9.0,9.0,11.0,19.0,73.0,6.0,1.0,1.0,0.0,0.0,0.0
270,11.0,17.0,14.0,17.0,0.0,0.0,98.0,0.0,8.0,11.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
271,14.0,17.0,14.0,17.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,848.0,6.0,1.0,1.0,0.0,0.0,0.0
272,16.0,15.0,11.0,12.0,0.0,1606.0,199.0,2.0,9.0,11.0,19.0,978.0,7.0,1.0,1.0,0.0,0.0,0.0
273,15.0,16.0,15.0,16.0,0.0,0.0,98.0,5.0,9.0,14.0,19.0,619.0,1.0,2.0,0.0,0.0,0.0,0.0
274,14.0,17.0,13.0,17.0,4.0,0.0,57.0,0.0,0.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
275,14.0,17.0,13.0,17.0,2.0,0.0,109.0,0.0,9.0,11.0,19.0,565.0,13.0,1.0,0.0,0.0,0.0,0.0
276,14.0,17.0,14.0,11.0,0.0,0.0,219.0,0.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
277,16.0,11.0,15.0,11.0,0.0,0.0,71.0,9.0,9.0,11.0,19.0,1391.0,13.0,1.0,0.0,0.0,0.0,0.0
278,14.0,17.0,15.0,17.0,6.0,1445.0,168.0,0.0,0.0,11.0,19.0,506.0,15.0,1.0,0.0,0.0,0.0,0.0
279,16.0,17.0,15.0,17.0,7.0,0.0,109.0,0.0,0.0,11.0,19.0,1444.0,2.0,6.0,0.0,0.0,0.0,0.0
280,16.0,11.0,10.0,15.0,0.0,0.0,78.0,0.0,9.0,10.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
281,14.0,15.0,13.0,15.0,0.0,0.0,98.0,4.0,9.0,10.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
282,16.0,17.0,10.0,11.0,0.0,0.0,173.0,0.0,0.0,14.0,19.0,1217.0,16.0,1.0,0.0,0.0,0.0,0.0
283,14.0,17.0,13.0,17.0,0.0,0.0,74.0,0.0,7.0,10.0,19.0,1205.0,6.0,1.0,1.0,0.0,0.0,0.0
284,10.0,17.0,10.0,17.0,7.0,0.0,112.0,0.0,1.0,11.0,19.0,1086.0,6.0,1.0,1.0,0.0,0.0,0.0
285,15.0,16.0,17.0,16.0,0.0,0.0,98.0,0.0,9.0,12.0,19.0,619.0,9.0,1.0,0.0,0.0,0.0,0.0
286,11.0,17.0,13.0,17.0,3.0,0.0,78.0,0.0,8.0,11.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
287,14.0,17.0,13.0,17.0,7.0,0.0,78.0,0.0,9.0,11.0,19.0,1319.0,6.0,1.0,1.0,0.0,0.0,0.0
288,10.0,17.0,13.0,17.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,842.0,6.0,1.0,1.0,0.0,0.0,0.0
289,14.0,17.0,14.0,17.0,8.0,0.0,206.0,0.0,0.0,13.0,2.0,274.0,5.0,4.0,0.0,0.0,0.0,0.0
290,14.0,17.0,14.0,15.0,0.0,0.0,98.0,0.0,9.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
291,11.0,17.0,13.0,17.0,5.0,0.0,216.0,0.0,0.0,11.0,19.0,822.0,1.0,15.0,0.0,0.0,0.0,0.0
292,16.0,15.0,14.0,15.0,0.0,0.0,17.0,5.0,9.0,11.0,19.0,1391.0,6.0,1.0,1.0,0.0,0.0,0.0
293,14.0,17.0,14.0,17.0,0.0,0.0,137.0,6.0,4.0,13.0,19.0,848.0,11.0,1.0,0.0,0.0,0.0,0.0
294,11.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,0.0,11.0,19.0,1050.0,6.0,1.0,1.0,0.0,0.0,0.0
295,16.0,11.0,14.0,11.0,0.0,0.0,72.0,3.0,6.0,13.0,19.0,1026.0,2.0,4.0,0.0,0.0,0.0,0.0
296,10.0,17.0,14.0,17.0,4.0,0.0,112.0,0.0,0.0,11.0,19.0,1445.0,6.0,1.0,1.0,0.0,0.0,0.0
297,14.0,17.0,13.0,11.0,0.0,0.0,168.0,0.0,9.0,10.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
298,14.0,17.0,10.0,17.0,6.0,0.0,98.0,0.0,5.0,10.0,19.0,211.0,6.0,1.0,1.0,0.0,0.0,0.0
299,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,0.0,11.0,19.0,619.0,6.0,1.0,1.0,0.0,0.0,0.0
300,15.0,17.0,13.0,17.0,9.0,0.0,171.0,0.0,0.0,11.0,19.0,1231.0,4.0,4.0,0.0,0.0,0.0,0.0
301,10.0,17.0,14.0,17.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,1097.0,6.0,1.0,1.0,0.0,0.0,0.0
302,11.0,17.0,13.0,17.0,5.0,0.0,49.0,0.0,2.0,11.0,19.0,1403.0,11.0,2.0,0.0,0.0,0.0,0.0
303,16.0,17.0,10.0,17.0,2.0,0.0,78.0,4.0,9.0,10.0,19.0,369.0,6.0,1.0,1.0,0.0,0.0,0.0
304,14.0,17.0,14.0,17.0,5.0,0.0,98.0,0.0,7.0,11.0,19.0,591.0,6.0,1.0,1.0,0.0,0.0,0.0
305,14.0,17.0,13.0,17.0,4.0,0.0,63.0,4.0,9.0,13.0,19.0,25.0,10.0,2.0,0.0,0.0,0.0,0.0
306,14.0,17.0,14.0,17.0,4.0,0.0,171.0,0.0,0.0,13.0,19.0,24.0,20.0,1.0,0.0,0.0,0.0,0.0
307,15.0,16.0,15.0,16.0,0.0,0.0,112.0,0.0,4.0,11.0,19.0,335.0,7.0,1.0,1.0,0.0,0.0,0.0
308,11.0,17.0,14.0,15.0,0.0,0.0,78.0,1.0,9.0,11.0,19.0,777.0,6.0,1.0,1.0,0.0,0.0,0.0
309,11.0,17.0,15.0,11.0,0.0,0.0,98.0,5.0,9.0,10.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
310,15.0,16.0,15.0,16.0,0.0,0.0,16.0,0.0,6.0,13.0,19.0,487.0,6.0,7.0,0.0,0.0,0.0,0.0
311,14.0,17.0,14.0,17.0,4.0,0.0,219.0,3.0,7.0,13.0,19.0,1474.0,11.0,1.0,0.0,0.0,0.0,0.0
312,14.0,17.0,14.0,17.0,0.0,0.0,17.0,0.0,7.0,11.0,19.0,24.0,6.0,1.0,1.0,0.0,0.0,0.0
313,14.0,17.0,10.0,17.0,9.0,0.0,78.0,0.0,5.0,13.0,19.0,211.0,8.0,11.0,0.0,0.0,0.0,0.0
314,11.0,17.0,14.0,17.0,2.0,0.0,98.0,0.0,3.0,11.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
315,15.0,17.0,13.0,17.0,0.0,0.0,17.0,0.0,7.0,10.0,19.0,1363.0,6.0,1.0,1.0,0.0,0.0,0.0
316,10.0,17.0,10.0,17.0,2.0,0.0,98.0,0.0,9.0,11.0,19.0,927.0,6.0,1.0,1.0,0.0,0.0,0.0
317,16.0,17.0,15.0,17.0,4.0,0.0,65.0,9.0,8.0,11.0,19.0,1444.0,2.0,8.0,0.0,0.0,0.0,0.0
318,14.0,17.0,14.0,17.0,9.0,0.0,98.0,1.0,6.0,14.0,19.0,1205.0,6.0,4.0,0.0,1.0,0.0,100.0
319,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,1.0,13.0,19.0,619.0,7.0,2.0,0.0,0.0,0.0,0.0
320,11.0,11.0,14.0,11.0,0.0,0.0,17.0,0.0,9.0,11.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
321,15.0,16.0,15.0,16.0,0.0,0.0,10.0,6.0,9.0,13.0,19.0,1123.0,7.0,1.0,1.0,0.0,0.0,0.0
322,11.0,17.0,14.0,11.0,0.0,0.0,114.0,9.0,9.0,13.0,19.0,1377.0,8.0,1.0,0.0,0.0,0.0,0.0
323,15.0,17.0,13.0,17.0,0.0,0.0,17.0,0.0,9.0,11.0,19.0,1363.0,6.0,1.0,1.0,0.0,0.0,0.0
324,14.0,11.0,14.0,15.0,0.0,0.0,98.0,2.0,9.0,11.0,19.0,565.0,6.0,1.0,1.0,0.0,0.0,0.0
325,11.0,17.0,15.0,17.0,0.0,1117.0,157.0,0.0,0.0,11.0,19.0,1377.0,7.0,1.0,1.0,0.0,0.0,0.0
326,14.0,17.0,13.0,17.0,6.0,0.0,98.0,0.0,8.0,10.0,19.0,640.0,6.0,1.0,1.0,0.0,0.0,0.0
327,15.0,17.0,12.0,17.0,5.0,2383.0,205.0,0.0,0.0,13.0,19.0,1231.0,9.0,3.0,0.0,0.0,0.0,0.0
328,11.0,17.0,14.0,17.0,5.0,0.0,98.0,5.0,9.0,11.0,19.0,1377.0,6.0,1.0,1.0,0.0,0.0,0.0
329,11.0,17.0,15.0,17.0,7.0,0.0,133.0,8.0,8.0,11.0,19.0,822.0,11.0,2.0,0.0,0.0,0.0,0.0
330,11.0,17.0,13.0,17.0,2.0,0.0,98.0,0.0,3.0,10.0,19.0,1403.0,6.0,1.0,1.0,0.0,0.0,0.0
331,14.0,17.0,13.0,15.0,0.0,879.0,168.0,0.0,0.0,10.0,19.0,1474.0,6.0,1.0,1.0,0.0,0.0,0.0
332,11.0,10.0,13.0,13.0,0.0,0.0,157.0,0.0,9.0,10.0,19.0,327.0,6.0,1.0,1.0,0.0,0.0,0.0
333,14.0,10.0,14.0,10.0,0.0,0.0,112.0,0.0,9.0,13.0,19.0,565.0,7.0,1.0,1.0,0.0,0.0,0.0
334,15.0,17.0,13.0,17.0,2.0,0.0,114.0,9.0,9.0,11.0,19.0,1363.0,7.0,1.0,1.0,0.0,0.0,0.0
335,11.0,17.0,13.0,17.0,2.0,0.0,100.0,0.0,0.0,11.0,16.0,1403.0,6.0,1.0,0.0,0.0,0.0,0.0
336,14.0,17.0,14.0,11.0,0.0,0.0,137.0,9.0,8.0,13.0,19.0,565.0,2.0,2.0,0.0,1.0,0.0,100.0
337,11.0,17.0,14.0,17.0,4.0,0.0,168.0,0.0,0.0,13.0,19.0,1377.0,10.0,1.0,0.0,0.0,0.0,0.0
338,10.0,17.0,13.0,17.0,4.0,0.0,98.0,0.0,9.0,10.0,19.0,1481.0,6.0,1.0,1.0,0.0,0.0,0.0
339,14.0,17.0,13.0,17.0,5.0,0.0,65.0,0.0,2.0,11.0,3.0,591.0,2.0,5.0,0.0,0.0,0.0,0.0
340,11.0,17.0,13.0,17.0,7.0,0.0,112.0,0.0,9.0,10.0,19.0,14.0,6.0,1.0,1.0,0.0,0.0,0.0
341,14.0,17.0,13.0,11.0,0.0,0.0,98.0,0.0,5.0,11.0,19.0,506.0,6.0,1.0,1.0,0.0,0.0,0.0
342,14.0,15.0,13.0,13.0,0.0,0.0,98.0,2.0,9.0,10.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
343,14.0,11.0,14.0,11.0,0.0,0.0,137.0,9.0,9.0,13.0,19.0,1136.0,9.0,1.0,0.0,0.0,0.0,0.0
344,14.0,17.0,13.0,11.0,5.0,0.0,100.0,0.0,0.0,11.0,16.0,1361.0,11.0,14.0,0.0,0.0,0.0,0.0
345,11.0,17.0,13.0,17.0,0.0,0.0,98.0,0.0,9.0,10.0,19.0,571.0,6.0,1.0,1.0,0.0,0.0,0.0
346,15.0,16.0,16.0,16.0,0.0,0.0,112.0,0.0,0.0,11.0,19.0,335.0,6.0,1.0,1.0,0.0,0.0,0.0
347,14.0,17.0,14.0,17.0,0.0,0.0,219.0,0.0,0.0,13.0,19.0,739.0,7.0,1.0,1.0,0.0,0.0,0.0
348,16.0,17.0,14.0,17.0,6.0,0.0,98.0,8.0,9.0,13.0,19.0,1088.0,11.0,1.0,0.0,0.0,0.0,0.0
349,10.0,17.0,11.0,17.0,6.0,0.0,98.0,2.0,8.0,13.0,19.0,619.0,20.0,1.0,0.0,0.0,0.0,0.0
350,15.0,17.0,15.0,17.0,4.0,0.0,98.0,0.0,9.0,10.0,19.0,210.0,6.0,1.0,1.0,0.0,0.0,0.0
351,10.0,17.0,13.0,17.0,9.0,0.0,98.0,1.0,9.0,11.0,19.0,842.0,9.0,1.0,0.0,0.0,0.0,0.0
352,15.0,16.0,16.0,16.0,0.0,0.0,98.0,0.0,2.0,13.0,19.0,335.0,7.0,1.0,1.0,0.0,0.0,0.0
353,14.0,17.0,14.0,17.0,4.0,0.0,112.0,0.0,0.0,11.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
354,15.0,16.0,15.0,16.0,0.0,0.0,44.0,5.0,9.0,10.0,19.0,197.0,6.0,1.0,1.0,0.0,0.0,0.0
355,14.0,17.0,15.0,15.0,0.0,3093.0,172.0,3.0,9.0,11.0,19.0,24.0,7.0,1.0,1.0,0.0,0.0,0.0
356,15.0,16.0,15.0,16.0,0.0,0.0,78.0,0.0,6.0,11.0,19.0,150.0,10.0,26.0,0.0,0.0,0.0,0.0
357,14.0,17.0,13.0,17.0,8.0,0.0,98.0,0.0,7.0,10.0,19.0,1277.0,6.0,1.0,1.0,0.0,0.0,0.0
358,14.0,11.0,14.0,15.0,0.0,0.0,112.0,6.0,9.0,11.0,19.0,591.0,6.0,1.0,1.0,1.0,0.0,0.0
359,10.0,17.0,13.0,17.0,9.0,0.0,100.0,0.0,0.0,11.0,16.0,841.0,9.0,2.0,0.0,0.0,0.0,0.0
360,11.0,17.0,15.0,17.0,4.0,0.0,98.0,1.0,9.0,10.0,19.0,822.0,6.0,1.0,1.0,0.0,0.0,0.0
361,14.0,17.0,13.0,15.0,0.0,0.0,65.0,9.0,9.0,11.0,19.0,847.0,13.0,1.0,0.0,0.0,0.0,0.0
362,16.0,17.0,10.0,17.0,4.0,0.0,98.0,0.0,2.0,10.0,19.0,735.0,6.0,1.0,1.0,0.0,0.0,0.0
363,10.0,17.0,10.0,17.0,5.0,0.0,219.0,6.0,8.0,13.0,19.0,1086.0,7.0,2.0,0.0,0.0,0.0,0.0
364,10.0,17.0,11.0,17.0,4.0,0.0,112.0,0.0,9.0,10.0,19.0,1243.0,6.0,1.0,1.0,0.0,0.0,0.0
365,16.0,17.0,14.0,15.0,0.0,0.0,78.0,0.0,6.0,13.0,19.0,1026.0,7.0,1.0,1.0,0.0,0.0,0.0
366,14.0,17.0,10.0,17.0,4.0,0.0,112.0,0.0,0.0,13.0,19.0,1185.0,6.0,1.0,0.0,0.0,0.0,0.0
367,16.0,17.0,10.0,17.0,8.0,0.0,65.0,0.0,0.0,13.0,3.0,735.0,12.0,3.0,0.0,0.0,0.0,0.0
368,14.0,17.0,10.0,17.0,2.0,0.0,44.0,2.0,9.0,11.0,19.0,1482.0,18.0,1.0,0.0,0.0,0.0,0.0
369,15.0,17.0,14.0,17.0,9.0,0.0,98.0,0.0,2.0,11.0,19.0,27.0,6.0,1.0,1.0,0.0,0.0,0.0
