u_phonePrice,u_browserLifeCycle,u_browserMode,u_feedLifeCycle,u_refreshTimes,i_regionEntity,i_cat,i_dislikeTimes,i_upTimes,i_dtype,e_ch,e_m,e_po,e_rn,e_section,label,pro,cillabel
11,17,13,17,2,6,194,1,9,11,19,385,2,2,0,0,0,0
11,17,14,11,0,3575,232,4,9,11,19,1290,7,1,1,0,0,0
14,17,10,17,2,-1,219,6,9,10,19,587,6,1,1,0,0,0
10,17,14,11,0,4,113,4,9,13,19,819,9,1,0,0,0,0
14,17,15,11,0,0,19,2,9,10,19,815,6,1,1,0,0,0
13,15,15,13,0,2428,141,1,9,11,19,177,2,1,0,0,0,0
10,11,15,15,0,1250,14,1,9,11,19,1399,7,1,1,0,0,0
16,15,13,11,3,3281,76,4,4,13,19,308,5,2,0,1,75,0
10,17,15,13,0,2558,14,7,9,11,19,801,7,1,1,0,0,0
16,15,14,11,0,5,108,0,9,12,19,1165,6,1,1,0,0,0
10,17,14,15,0,-1,64,0,0,13,3,797,2,1,0,1,101,0
16,17,13,17,3,2628,128,9,9,13,19,1100,2,2,0,0,0,0
11,17,15,17,5,5,147,0,0,11,19,324,2,5,0,0,0,0
14,17,13,17,2,-1,221,0,4,12,20,1178,2,4,0,0,0,0
14,17,13,17,2,0,199,4,8,10,11,1220,0,2,0,0,0,0
15,16,15,16,0,1,216,0,0,13,19,333,2,1,0,0,0,0
14,17,14,11,0,-1,110,8,9,10,19,1145,6,1,1,0,0,0
16,17,15,10,6,1567,10,0,8,11,19,368,7,1,1,0,0,0
10,17,15,13,0,326,172,8,9,11,19,760,7,1,1,0,0,0
11,17,14,17,0,-4,101,0,0,13,19,1142,2,2,0,1,43,0
14,17,10,17,2,0,216,0,6,10,19,1262,6,1,1,0,0,0
14,17,10,17,7,3,171,0,0,13,16,1232,6,3,0,0,0,0
14,17,10,17,9,0,171,0,9,13,19,1182,6,1,1,0,0,0
14,17,14,17,9,1657,224,0,0,13,2,1036,10,1,0,0,0,0
15,16,15,16,0,-2,169,0,0,13,11,248,14,1,0,0,0,0
14,17,14,17,2,-1,103,0,0,10,19,1065,2,2,0,1,102,0
15,16,15,16,0,-1,98,5,9,10,19,230,6,1,1,0,0,0
10,17,15,13,0,857,170,5,5,11,19,246,6,1,0,0,0,0
14,17,13,16,0,-9,195,3,9,11,19,753,9,1,0,0,0,0
14,17,14,17,2,0,227,6,1,13,2,1131,2,7,0,0,0,0
16,17,13,11,0,1964,67,7,9,11,19,1440,14,1,0,0,0,0
16,17,16,17,0,3779,181,4,6,11,19,683,7,2,1,1,100,0
11,17,13,17,1,3637,171,3,8,11,19,1440,7,1,1,0,0,0
11,17,13,17,5,2940,210,3,2,11,19,1505,5,15,0,0,0,0
14,17,14,17,0,0,169,0,8,14,19,1225,6,1,1,0,0,0
14,17,10,17,2,-2,12,6,1,11,19,572,19,1,0,0,0,0
10,17,15,12,0,842,171,0,9,11,19,725,6,1,1,0,0,0
10,11,15,11,0,10,175,0,9,11,19,1365,6,1,0,0,40,0
14,17,10,17,8,2164,169,0,0,13,19,556,7,1,0,0,0,0
14,17,14,11,2,-1,15,6,9,12,19,1208,6,1,1,0,0,0
14,17,14,17,2,2030,217,6,1,13,19,1179,7,19,1,0,0,0
10,17,15,11,4,-4,173,0,9,11,19,393,6,1,1,0,0,0
14,17,14,11,0,-11,52,9,9,13,19,914,0,1,0,0,0,0
14,17,14,17,9,1672,177,0,0,13,16,787,10,2,0,1,102,0
15,16,15,16,7,1881,173,0,0,13,20,398,7,7,1,0,0,0
10,17,15,13,0,3,24,8,9,10,19,780,6,1,1,0,0,0
14,17,15,11,0,-4,98,0,9,10,19,271,6,1,1,0,0,0
14,17,14,11,0,5,206,6,1,13,19,1146,14,1,0,0,0,0
14,11,10,11,2,2,17,5,9,10,20,1250,6,1,1,0,0,0
16,17,13,17,3,2365,212,4,9,13,19,1363,2,1,0,0,0,0
14,17,14,11,0,-4,216,6,9,13,19,779,9,1,0,0,0,0
14,17,14,17,2,14,216,6,6,13,19,640,11,1,0,0,0,0
15,16,15,16,0,-1,97,9,6,13,19,387,2,11,0,0,0,0
14,17,14,17,2,3,170,0,0,13,2,838,10,1,0,0,0,0
11,17,13,17,4,1638,154,7,8,11,19,1374,2,1,0,0,0,0
14,17,14,17,2,-3,18,0,0,11,2,601,1,18,0,0,0,0
16,17,14,17,7,-6,56,0,0,13,19,325,2,2,0,0,0,0
10,17,13,17,5,3276,172,0,4,11,19,1442,2,2,0,0,0,0
15,15,14,16,0,0,218,6,3,13,19,626,7,3,1,0,0,0
14,17,10,17,2,-3,6,0,9,10,19,1420,6,1,1,0,0,0
14,17,10,17,2,-4,96,0,9,10,19,664,6,1,1,0,0,0
11,17,15,11,0,-1,14,8,9,10,19,744,6,1,1,0,0,0
14,17,14,17,2,3,58,0,0,13,16,1068,0,2,0,1,0,0
10,11,15,10,0,991,173,0,9,13,19,170,7,1,1,0,0,0
14,17,13,17,6,928,167,0,6,11,19,866,7,1,1,0,0,0
16,17,14,17,7,2,172,0,0,13,16,370,5,2,0,1,79,0
14,17,10,17,2,2906,113,5,3,13,19,760,9,1,0,0,0,0
14,17,15,11,7,-1,51,8,8,13,19,246,2,1,0,0,0,0
11,17,14,17,7,-2,198,0,0,13,19,199,2,2,0,0,0,0
14,17,14,10,0,1616,212,0,9,13,19,342,7,1,1,0,0,0
14,17,13,11,0,2761,11,6,9,11,19,1391,14,1,1,0,0,0
11,17,16,17,5,1064,219,0,8,13,19,448,7,2,0,0,0,0
16,17,13,17,7,-2,47,0,3,13,16,122,2,2,0,0,0,0
14,17,13,17,2,-5,135,9,9,11,19,581,-1,7,0,0,0,0
11,17,10,17,2,2523,98,0,9,10,19,1380,6,1,1,0,0,0
14,16,14,15,0,7,170,0,6,13,19,337,7,1,1,0,0,0
11,17,14,17,8,1058,173,0,0,13,19,832,7,3,0,0,0,0
15,16,15,16,0,1,102,9,9,10,19,247,6,1,1,0,0,0
15,16,15,16,7,-8,98,0,0,13,3,861,19,2,0,0,0,0
14,17,13,17,2,801,62,3,8,11,19,617,7,1,0,0,0,0
11,17,10,11,0,-1,167,0,9,10,19,1430,6,1,1,0,0,0
14,17,10,17,2,360,11,6,9,10,19,1198,6,1,0,0,0,0
16,17,14,15,7,0,233,0,0,13,19,82,2,2,0,1,79,0
10,11,13,13,0,-7,21,7,9,11,19,713,19,1,1,0,0,0
11,17,13,17,2,3484,105,4,8,11,19,901,1,1,0,1,39,1
14,17,14,17,8,2660,219,0,0,13,19,1175,7,1,1,0,0,0
14,17,14,16,6,-12,44,0,0,13,19,635,2,12,0,0,0,0
14,17,13,17,0,962,169,0,0,13,19,843,7,3,1,0,0,0
14,17,10,17,6,1015,214,0,0,13,19,631,7,1,1,0,0,0
14,15,14,15,0,3069,223,0,2,13,19,1132,7,1,1,0,0,0
16,11,14,10,4,3063,171,4,9,11,19,237,7,1,1,0,0,0
16,17,13,11,0,2915,207,9,3,11,19,218,2,2,0,0,0,0
16,11,13,17,4,1360,100,4,4,11,19,113,14,1,0,0,0,0
16,11,13,15,7,2876,158,4,8,13,19,197,19,2,0,0,0,0
15,17,15,11,7,-4,49,0,0,13,19,328,2,9,0,0,0,0
10,11,13,15,0,3,110,2,9,11,19,743,14,1,1,0,0,0
10,16,15,16,0,-3,84,0,9,11,19,195,6,1,1,0,0,0
16,17,16,11,0,881,175,4,9,10,19,1309,6,1,1,0,0,0
15,17,15,17,7,3,172,0,0,10,11,369,6,1,0,0,0,0
14,15,14,12,0,-5,167,0,9,10,19,1430,6,1,1,0,0,0
16,11,14,15,3,5,63,4,9,13,19,171,2,2,0,1,73,0
14,17,14,15,3,2,117,6,9,13,2,1200,0,1,0,0,0,0
15,15,14,15,0,-1,168,9,6,13,19,381,5,3,0,0,0,0
14,17,14,17,2,2,102,0,0,10,2,1030,10,1,0,1,20,0
16,17,15,11,4,1197,205,8,9,11,19,808,19,1,0,0,0,0
14,17,14,17,5,0,220,8,1,13,19,484,2,1,0,0,0,0
16,17,16,17,2,1007,220,0,0,13,19,864,7,3,0,1,0,0
14,17,14,17,7,1,103,0,0,13,16,766,2,1,0,1,101,0
14,17,13,17,8,3,65,3,8,11,19,628,7,2,0,0,0,0
14,17,13,17,5,3,147,7,9,11,19,122,0,4,0,0,0,0
14,17,15,17,2,0,169,0,3,11,19,594,6,1,1,0,0,0
15,16,15,16,0,-2,86,7,6,11,20,294,7,1,1,0,0,0
16,17,13,13,0,2917,169,0,8,13,19,1398,7,1,1,0,0,0
14,17,14,17,2,2757,218,6,8,13,19,1229,9,5,0,0,0,0
11,17,14,15,0,-6,168,0,9,10,19,568,6,1,1,0,0,0
10,11,17,11,0,3701,173,4,6,13,19,283,7,1,1,0,0,0
16,17,15,11,7,0,144,0,3,13,19,388,2,2,0,0,0,0
16,17,15,17,7,-1,60,0,0,10,11,252,2,2,0,0,0,0
15,17,15,17,5,876,172,1,8,11,19,1444,19,8,0,0,0,0
16,15,10,15,0,925,171,9,6,13,19,278,7,1,1,0,40,0
11,17,15,17,7,860,168,0,0,11,11,1445,10,1,0,0,0,0
11,11,13,15,3,2206,107,9,8,11,19,388,2,3,0,0,0,0
13,17,13,14,2,2646,68,4,9,11,19,697,13,1,0,0,0,0
10,17,15,17,6,1,14,0,4,10,20,1500,6,1,0,0,0,0
15,16,15,16,0,-3,82,1,6,13,19,334,11,3,0,0,0,0
14,17,14,17,2,-8,158,0,0,13,16,1043,3,2,0,0,0,0
11,17,13,17,6,1,98,8,9,10,19,604,6,1,0,0,0,0
14,17,10,17,2,-1,216,6,4,12,19,583,2,1,0,0,0,0
11,17,11,17,9,865,170,0,8,13,19,1420,7,1,1,0,0,0
14,17,14,15,2,-1,229,6,1,13,19,1111,10,1,0,0,0,0
10,17,13,11,0,-1,11,8,9,10,19,201,6,1,1,0,0,0
14,17,10,17,2,2477,76,3,6,11,19,592,11,1,0,0,0,0
11,17,14,17,2,3,104,4,9,13,11,1049,1,1,0,1,21,0
11,17,15,11,0,974,168,5,9,11,19,1413,7,1,1,0,0,0
16,17,15,17,0,9,175,0,0,13,19,245,6,2,1,1,71,0
15,16,15,15,0,2,216,0,0,13,16,835,10,1,0,0,0,0
14,17,14,17,9,-3,220,8,9,13,16,1173,10,1,0,0,0,0
16,15,11,12,0,947,208,4,9,11,19,901,7,1,1,0,0,0
10,17,16,10,0,871,219,0,9,11,19,227,6,1,1,0,0,0
14,17,14,17,2,3,222,0,0,13,16,1179,2,1,0,0,0,0
14,17,10,17,2,5,99,6,9,10,19,1157,6,1,1,1,22,1
11,17,11,17,1,1090,169,0,8,11,19,852,7,1,1,0,0,0
14,17,14,17,0,-2,169,0,0,10,19,1133,6,1,1,0,0,0
14,17,13,17,2,-2,41,0,0,13,16,517,2,21,0,0,0,0
14,17,10,11,2,4,171,4,9,11,19,1367,6,1,1,0,0,0
11,17,15,11,4,1907,171,7,9,11,19,798,15,3,0,0,0,0
14,17,14,17,2,3,104,0,0,13,11,1063,2,1,0,1,103,0
14,17,15,11,2,-3,167,0,9,10,19,678,6,1,1,0,0,0
15,15,14,15,0,-4,220,9,0,13,19,282,9,1,0,0,0,0
14,17,14,17,2,-3,98,0,0,13,11,1241,11,3,0,0,0,0
15,16,15,16,0,940,167,0,6,13,19,369,7,1,1,0,0,0
14,17,10,11,6,-2,11,5,9,10,19,1426,6,1,1,0,0,0
15,17,15,11,0,-1,12,0,2,11,19,776,9,1,0,0,0,0
14,17,13,17,2,1,167,5,9,12,19,592,6,1,1,0,0,0
14,17,14,17,2,962,217,0,1,13,19,1203,7,1,1,0,0,0
16,17,15,17,5,6,171,0,0,13,19,636,11,7,0,0,0,0
13,11,13,11,0,3209,68,4,9,13,19,287,7,1,1,0,0,0
11,17,14,17,3,7,215,4,9,13,19,1062,2,2,0,1,40,0
10,17,15,11,0,-4,10,0,9,10,19,770,6,1,1,0,0,0
11,11,14,11,0,5,104,0,9,10,11,1048,2,1,0,1,78,0
14,17,13,17,2,811,9,9,9,12,19,1208,7,1,1,0,0,0
11,17,14,17,8,3388,225,0,0,13,19,9,7,5,0,0,0,0
15,16,14,16,7,5,217,0,0,13,19,356,7,3,0,0,0,0
16,17,15,17,5,2911,175,0,0,11,19,1236,2,2,0,1,79,0
10,11,15,15,0,4,169,9,9,14,19,201,6,1,1,0,0,0
14,17,10,17,2,2,50,0,1,11,19,579,2,1,0,0,0,0
14,17,10,17,2,-1,3,0,9,11,19,803,6,1,1,0,0,0
14,15,14,11,1,1020,196,9,3,13,19,594,7,3,1,0,0,0
13,17,13,17,0,-8,169,7,9,12,19,225,9,1,0,0,0,0
15,16,15,16,0,-4,98,1,9,10,19,281,6,1,1,0,0,0
10,17,15,12,0,1009,169,0,9,11,19,249,7,1,1,0,0,0
14,17,10,17,2,820,98,6,9,12,19,591,7,1,1,0,0,0
14,17,14,17,5,-1,216,7,0,13,19,237,4,3,0,0,0,0
14,11,14,12,0,867,167,0,3,13,19,632,7,3,1,0,0,0
14,15,14,15,0,8,228,6,0,13,19,840,7,1,0,0,0,0
10,17,10,17,2,2188,16,0,8,11,19,1472,7,1,1,0,0,0
11,17,10,11,2,1,168,0,9,10,19,71,6,1,1,0,0,0
15,16,15,16,7,-3,59,0,0,13,2,411,0,43,0,0,0,0
13,17,13,11,0,2,115,6,9,10,19,1150,6,1,0,0,0,0
14,17,10,17,2,-1,14,2,9,10,19,614,6,1,1,0,0,0
14,17,14,15,0,1011,109,0,6,13,19,1290,7,1,1,0,0,0
14,17,14,15,2,2,113,6,9,13,19,604,7,1,0,0,0,0
16,17,13,17,5,3092,179,4,0,11,19,-28,2,2,0,1,101,0
16,17,15,11,7,-2,41,0,0,10,1,308,2,2,0,1,78,0
14,17,13,17,2,2057,70,9,9,13,19,857,10,1,0,0,0,0
14,17,13,17,3,-1,49,0,1,13,2,580,2,5,0,0,0,0
15,16,15,16,7,-3,99,0,0,13,19,405,11,3,0,0,0,0
14,11,14,15,2,3,227,6,1,13,19,1148,2,1,0,0,0,0
10,17,13,11,0,813,198,9,9,10,19,174,19,1,0,0,0,0
10,17,16,11,0,2833,74,4,9,11,19,701,2,1,0,1,0,0
15,16,15,16,0,-7,171,7,6,10,19,840,6,1,1,0,0,0
14,17,14,12,0,1,111,8,9,10,19,928,6,1,1,0,0,0
10,11,13,10,0,859,111,4,9,11,19,724,6,1,1,0,0,0
15,16,14,16,0,-3,98,6,9,10,19,199,6,1,1,0,0,0
14,17,15,17,2,2895,108,8,8,11,19,1248,14,1,0,0,0,0
14,17,11,17,2,5,221,0,0,13,20,837,18,1,0,0,0,0
16,17,13,17,1,1058,203,3,0,13,19,115,5,2,0,0,0,0
14,15,14,11,0,2,97,4,9,14,19,1181,6,1,1,0,0,0
10,17,13,17,4,-1,60,4,9,11,19,736,1,1,0,1,72,0
16,17,11,11,3,3260,67,4,4,11,19,928,14,1,0,0,0,0
14,17,14,17,6,-4,224,6,0,13,19,269,2,3,0,0,0,0
14,17,14,17,5,0,162,0,0,13,19,1084,19,3,0,0,0,0
16,15,14,13,0,-6,12,8,9,13,19,272,2,1,0,0,0,0
14,17,13,17,7,-3,78,9,8,13,19,105,3,2,0,0,0,0
14,17,15,17,7,-2,88,0,0,13,16,554,3,25,0,0,0,0
16,17,14,15,0,0,221,0,5,13,19,1174,6,1,1,0,0,0
14,17,13,17,2,2188,170,2,9,11,19,753,7,1,1,0,0,0
15,17,14,10,0,-2,214,6,6,13,19,321,7,1,0,0,0,0
11,17,13,17,1,3671,169,0,6,13,19,1393,7,1,1,0,0,0
14,17,14,15,2,8,114,0,2,10,19,1218,7,1,1,0,0,0
14,17,14,17,3,-1,79,0,8,13,19,390,1,2,0,0,0,0
14,17,13,11,2,3,113,8,9,10,19,842,6,1,1,0,0,0
14,17,14,17,7,-3,171,0,0,13,2,150,1,2,0,1,0,0
11,17,13,17,2,3,171,0,8,11,19,801,14,1,0,1,0,0
14,17,13,17,5,2281,81,9,5,11,20,804,15,1,0,0,0,0
16,11,14,15,0,8,232,4,9,13,19,104,1,2,0,1,20,0
11,17,14,15,0,1020,172,0,8,13,19,1366,7,1,1,0,0,0
14,17,10,17,2,10,172,0,0,11,19,598,11,1,0,0,0,0
16,15,14,13,0,2,53,4,9,12,19,203,6,1,1,0,0,0
15,16,15,16,0,-1,171,0,9,10,19,841,6,1,1,0,0,0
10,17,13,17,5,946,207,2,8,11,19,693,5,4,0,0,0,0
10,11,13,11,0,-4,104,4,9,10,19,634,6,1,1,1,72,0
11,17,15,17,5,2271,195,3,2,11,19,1455,14,3,0,0,0,0
14,17,15,17,2,1,199,2,9,11,19,758,14,1,0,0,0,0
16,17,16,17,5,1,174,0,0,11,16,317,10,1,0,1,39,0
14,17,14,16,0,-3,224,6,2,13,19,1232,9,1,0,0,0,0
11,17,14,17,1,1102,225,0,2,13,19,281,7,1,1,0,0,0
16,17,14,13,3,0,17,5,9,13,19,44,2,2,0,0,0,0
14,13,14,11,0,1,108,0,9,10,19,1200,6,1,1,0,0,0
14,17,14,17,9,-3,99,0,0,12,11,1195,11,1,0,0,0,0
14,17,14,15,0,902,111,6,8,13,19,1237,7,1,1,0,0,0
10,17,13,17,4,2415,197,2,9,11,19,319,6,4,0,0,0,0
14,17,13,17,2,2605,216,0,6,13,19,252,7,3,0,0,0,0
10,17,13,11,0,1915,220,4,9,11,19,931,17,1,0,0,0,0
10,10,15,11,0,8,172,0,9,11,19,787,6,1,1,0,0,0
14,17,10,17,9,970,166,6,6,11,19,1444,7,1,1,0,0,0
14,17,10,11,0,-1,97,0,9,10,19,724,6,1,1,0,0,0
15,16,15,16,0,-2,96,9,6,10,19,219,6,12,0,0,0,0
16,17,13,17,7,2,51,1,9,13,19,273,1,6,0,0,0,0
15,16,14,16,0,-4,174,9,6,13,19,859,7,1,1,0,0,0
15,11,14,15,0,-1,39,9,6,13,19,294,2,1,0,0,0,0
16,17,15,17,7,1031,169,0,2,13,19,349,7,1,1,0,0,0
14,11,14,15,0,2479,223,6,3,13,19,1201,18,1,0,0,0,0
15,17,15,16,0,847,171,9,9,10,19,393,6,1,1,0,0,0
16,17,13,11,7,1,216,0,0,13,20,850,2,8,0,0,0,0
14,17,14,17,2,3,161,6,8,13,19,1139,2,5,0,0,0,0
10,17,13,17,7,3,54,7,8,11,19,391,1,2,0,0,0,0
16,17,13,17,7,-7,140,3,8,13,19,145,1,2,0,0,0,0
16,11,13,15,3,3187,179,4,9,13,19,157,3,2,0,0,0,0
11,17,10,11,0,1003,170,0,6,13,19,1441,7,1,1,0,0,0
14,17,14,15,0,2,114,0,9,14,2,1138,6,1,1,0,0,0
16,17,13,11,3,2545,203,9,8,11,19,930,14,1,0,0,0,0
14,17,14,17,0,-2,56,0,0,13,2,535,2,7,0,0,0,0
11,17,14,17,9,0,171,0,3,13,19,854,7,1,1,0,0,0
14,17,10,17,2,2733,171,3,5,13,19,70,5,10,0,0,0,0
14,17,14,17,2,2571,111,6,9,12,19,514,14,1,0,0,0,0
14,17,14,17,7,-5,221,0,0,13,11,1207,2,19,0,0,0,0
15,16,15,16,0,0,97,0,9,10,19,329,6,1,1,0,0,0
11,17,14,17,2,3000,209,6,1,13,19,1381,10,1,0,0,0,0
16,17,13,17,7,3672,169,0,2,13,19,255,7,2,1,0,0,0
16,11,16,15,0,3246,115,4,8,13,19,208,15,2,0,0,0,0
15,16,14,16,0,941,173,0,0,13,19,867,7,1,1,0,0,0
16,15,14,15,0,5,227,6,9,13,19,194,2,1,0,0,0,0
14,17,14,17,2,2546,221,0,1,13,19,1161,7,1,0,0,0,0
11,17,14,11,8,7,46,6,2,13,19,234,2,3,0,0,0,0
14,17,15,17,2,0,162,0,6,13,19,378,9,1,0,0,0,0
10,17,10,15,2,1055,168,0,2,13,19,1233,7,1,1,0,0,0
15,16,15,16,0,0,97,1,9,10,19,550,6,1,1,0,0,0
16,17,16,17,7,3,105,0,0,13,11,88,1,2,0,1,101,0
16,17,13,13,0,2,50,4,9,10,19,163,14,5,0,0,0,0
14,17,10,17,2,-3,79,0,0,13,19,1211,2,2,0,0,0,0
14,17,14,17,9,1,104,0,1,10,11,1027,6,1,0,0,0,0
15,16,15,16,0,913,175,0,6,10,19,85,7,1,1,0,0,0
11,11,14,11,3,3519,198,9,4,13,19,269,7,3,1,0,0,0
14,17,15,17,2,4,100,0,0,10,11,631,0,1,0,0,0,0
16,11,13,11,3,3131,170,7,8,11,19,969,14,1,0,0,0,0
15,17,15,11,0,-3,167,0,6,10,19,856,6,1,1,0,0,0
14,17,10,17,2,7,142,0,6,11,19,624,6,1,0,0,0,0
14,11,13,13,3,0,14,6,9,10,19,741,2,1,0,0,0,0
14,17,14,17,2,-6,222,0,0,13,19,595,11,1,0,0,0,0
14,17,10,17,2,-2,96,0,3,10,11,1254,6,1,1,0,0,0
16,17,13,15,0,8,167,4,9,13,19,176,2,1,0,1,40,0
15,17,15,16,1,-4,48,0,6,12,19,385,6,1,0,0,0,0
16,17,16,17,7,2044,172,0,0,13,19,453,4,2,0,0,0,0
11,17,13,17,5,882,78,0,6,13,19,377,4,3,0,0,0,0
14,17,14,17,2,-3,220,6,1,13,19,1175,2,6,0,0,0,0
11,17,13,17,5,1023,203,0,8,13,19,332,2,2,0,0,0,0
16,15,13,13,0,-7,88,4,9,13,19,208,2,2,0,0,0,0
14,17,10,17,2,-2,44,6,6,14,19,586,0,24,0,0,0,0
14,17,14,17,3,9,229,6,1,13,19,1154,2,5,0,0,0,0
10,13,14,13,0,-1,6,0,9,10,19,1422,6,1,1,0,0,0
11,17,14,15,2,8,105,4,9,10,11,891,1,1,0,1,21,0
14,11,15,11,0,-3,167,0,9,10,19,296,6,1,1,0,0,0
14,17,14,17,5,-1,171,0,0,13,20,828,11,1,0,0,0,0
14,17,14,17,5,5,66,0,1,13,19,1069,2,2,0,0,42,0
14,17,10,17,2,877,203,3,7,13,19,1119,15,1,0,0,0,0
14,17,10,17,2,1,203,0,0,11,19,107,19,1,0,0,0,0
14,11,13,13,2,2554,217,7,9,13,19,636,15,5,0,0,0,0
10,15,14,15,0,2935,219,9,9,13,19,274,7,1,0,0,0,0
16,17,14,17,7,-3,103,0,0,13,2,1050,1,2,0,1,78,0
15,16,15,16,0,-4,51,1,5,13,19,387,1,2,0,0,0,0
16,15,15,15,0,979,102,0,9,10,19,72,7,2,1,1,21,1
14,17,10,17,2,1041,203,0,8,11,11,1387,7,1,1,0,0,0
14,17,10,17,2,2226,170,2,9,11,19,555,6,1,1,0,0,0
11,17,13,17,3,3212,62,1,8,13,19,1411,19,4,0,0,0,0
16,17,14,15,0,7,93,4,9,10,11,924,2,2,0,1,43,1
10,17,13,17,4,7,169,0,8,11,19,1483,2,1,0,0,0,0
15,16,14,16,0,-1,168,0,2,13,19,1249,7,1,1,0,0,0
10,11,13,11,0,2335,25,7,9,11,19,750,7,1,1,0,0,0
14,17,10,17,2,-1,12,0,0,10,19,635,10,1,0,0,0,0
14,17,14,15,0,985,222,0,1,13,19,1231,7,1,1,0,0,0
16,17,14,15,0,1,91,0,0,13,3,164,2,2,0,1,41,0
14,17,10,17,2,3,11,8,9,11,19,563,0,1,0,0,0,0
16,17,15,10,5,833,47,0,2,14,11,1386,7,8,0,0,0,0
14,17,14,17,2,2,116,0,1,13,11,1092,10,1,0,0,0,0
14,17,13,11,2,-4,60,2,9,11,19,759,14,1,0,0,0,0
14,17,10,17,5,13,220,0,0,13,19,1159,15,7,0,0,0,0
14,17,13,17,2,1265,197,3,3,11,19,775,14,3,0,0,0,0
14,17,14,17,4,-1,230,0,0,13,19,1160,11,1,0,0,0,0
14,17,14,17,0,3,225,6,8,13,19,1139,13,1,0,0,0,0
14,17,15,17,5,-2,198,0,0,11,19,1521,11,5,0,0,0,0
10,13,15,13,0,811,28,0,9,10,19,733,6,1,1,0,0,0
16,17,14,11,0,0,203,7,4,13,19,1377,14,1,0,0,0,0
11,17,13,11,0,2268,112,4,8,11,19,161,14,1,0,0,0,0
16,11,14,11,3,7,57,8,5,13,19,149,2,2,0,1,77,0
14,17,14,17,5,1,219,0,0,13,19,1183,5,17,0,0,0,0
10,17,13,11,0,0,167,0,9,11,19,774,6,1,1,0,0,0
15,16,15,13,0,1,96,1,9,12,19,191,15,1,0,0,0,0
14,17,10,17,9,2,110,0,0,11,19,573,6,1,1,0,0,0
16,17,15,17,5,-5,100,0,0,13,19,413,2,12,0,0,0,0
10,17,13,17,1,3,171,0,6,11,19,1433,6,1,1,0,0,0
16,17,13,17,3,-6,49,7,9,11,19,760,2,1,0,0,0,0
10,17,15,17,4,1,171,0,4,11,19,1469,6,5,1,0,0,0
11,17,10,17,5,1763,173,0,0,11,16,864,11,1,0,0,0,0
10,17,15,11,0,-4,21,2,9,10,19,817,6,1,1,0,0,0
10,17,15,11,0,2545,19,1,9,10,19,583,6,1,1,0,0,0
14,17,14,15,0,-8,172,0,0,13,2,1076,14,1,0,1,69,0
11,17,14,17,6,1077,170,0,0,13,19,853,7,1,1,0,0,0
11,17,17,17,7,15,172,0,0,13,11,1344,5,2,0,0,0,0
14,17,13,17,2,-1,143,3,9,13,19,358,2,5,0,0,0,0
14,17,14,17,2,-2,100,0,0,10,1,1185,1,5,0,1,0,0
14,17,10,17,0,-1,96,0,6,10,19,589,6,1,1,0,0,0
14,17,14,17,5,-6,220,0,0,13,19,499,11,35,0,0,0,0
16,11,13,11,3,2319,198,4,9,12,19,304,2,2,0,0,0,0
14,17,13,11,3,-3,9,0,9,10,19,1270,6,1,1,0,0,0
14,17,13,11,3,2550,194,7,4,13,19,345,9,3,0,0,0,0
11,17,10,17,2,1,217,0,0,13,11,244,5,1,0,0,0,0
10,17,15,11,0,1,174,0,9,10,19,1372,6,1,1,0,0,0
13,15,14,15,0,883,111,6,9,10,19,1136,6,1,1,0,0,0
15,17,15,17,7,-5,96,0,6,10,19,377,6,1,1,0,0,0
15,16,14,16,0,16,172,0,6,13,19,884,7,1,1,0,0,0
10,17,13,17,4,850,209,1,9,11,19,833,9,5,0,0,0,0
15,17,14,17,6,8,173,0,0,13,11,849,11,1,0,0,0,0
10,11,15,15,0,-4,110,9,9,10,19,268,6,1,1,0,0,0
14,17,15,11,2,2664,14,8,9,11,19,775,14,1,0,0,0,0
10,16,15,11,5,-4,166,7,9,13,19,1433,2,2,0,0,0,0
11,17,14,11,0,1046,110,0,6,11,19,1376,7,1,1,0,0,0
14,17,13,17,6,-1,148,2,8,12,19,588,0,5,0,0,0,0
10,13,15,16,0,864,172,0,6,10,19,1466,6,1,1,0,0,0
15,16,15,16,0,-8,45,0,0,13,19,849,2,8,0,0,0,0
14,17,14,15,0,816,113,0,9,14,19,1152,6,1,1,0,0,0
14,17,14,17,2,3,52,0,0,13,11,1139,1,1,0,0,0,0
10,17,15,17,2,3,171,0,6,11,19,834,14,1,0,0,0,0
10,17,13,11,0,-1,19,4,9,10,19,734,6,1,1,0,0,0
14,11,14,15,3,-2,220,6,9,13,19,1224,5,3,0,0,0,0
14,17,14,17,5,0,104,0,1,13,19,1021,2,2,0,0,0,0
14,17,14,17,2,-3,86,0,0,13,16,571,0,1,0,0,0,0
10,17,13,11,0,-6,32,7,9,10,19,743,6,1,1,0,0,0
11,17,10,11,2,-4,215,0,0,13,19,866,11,1,0,0,0,0
15,16,15,16,0,-3,97,1,9,13,19,382,6,1,1,0,0,0
14,17,13,11,2,-4,109,2,9,11,19,602,6,1,1,0,0,0
15,16,15,16,0,14,170,0,6,10,19,238,6,1,1,0,0,0
10,11,13,12,0,2,100,4,9,10,19,733,6,1,1,0,0,0
14,17,14,17,2,-3,53,6,6,13,19,502,1,1,0,0,0,0
14,17,14,15,3,-9,156,6,1,13,19,108,2,7,0,0,0,0
14,17,10,11,2,2,112,6,9,10,11,1204,6,1,1,0,0,0
