age,gender,residence,city,city_rank,series_dev,series_group,emui_dev,device_name,device_size,creat_type_cd,slot_id,u_refreshTimes,u_feedLifeCycle,label
5,2,39,122,2,34,4,20,235,2192,8,27,9,17,0
3,2,30,163,5,30,3,29,272,2027,8,60,9,17,0
7,3,29,416,2,33,3,13,164,2125,8,39,7,17,0
8,2,17,416,2,17,5,20,233,1620,8,33,3,11,0
7,3,41,119,2,16,5,20,219,2399,8,22,9,17,0
2,2,33,111,2,17,5,13,290,2412,8,54,3,17,0
8,2,21,129,2,17,5,20,230,1655,8,32,0,16,0
3,2,39,151,3,21,4,30,343,1480,8,28,9,17,0
7,3,44,385,2,21,6,19,238,2119,8,40,0,16,0
8,3,26,231,4,21,5,31,217,1152,8,13,0,17,0
8,2,34,166,4,16,3,13,278,2119,8,39,9,17,0
7,2,22,172,4,30,3,13,236,2119,8,39,9,17,0
2,2,41,176,5,30,3,29,242,2034,8,21,9,17,0
3,4,41,430,3,21,2,22,233,2020,8,28,9,17,0
7,2,42,109,4,31,3,21,153,2117,8,13,9,17,0
5,2,41,118,2,34,5,20,222,2417,8,12,3,17,0
6,4,33,260,3,21,2,31,233,1827,8,17,9,17,0
3,3,42,184,2,24,6,29,289,2560,8,40,9,17,0
8,2,41,161,5,31,5,28,311,1574,8,39,9,17,0
6,4,33,321,3,27,2,11,331,2263,8,43,0,15,0
3,2,44,415,2,23,6,19,261,1654,8,36,0,16,0
7,2,28,299,4,32,6,19,243,2120,8,39,0,16,0
3,2,40,166,5,22,4,20,339,1478,8,28,9,17,0
3,2,26,168,5,21,6,28,252,2034,8,16,9,17,0
9,2,42,173,4,32,6,19,283,2533,8,40,0,17,0
3,2,22,227,4,32,3,13,262,2125,8,39,9,17,0
7,2,45,193,5,31,3,14,285,2123,8,42,9,17,0
3,2,21,425,4,21,6,19,278,1642,8,37,9,17,0
3,4,33,106,3,21,2,10,349,2393,8,28,0,17,0
4,2,30,108,4,16,5,21,272,2117,8,43,3,17,0
9,2,13,432,2,34,7,21,214,2422,5,12,3,17,0
7,3,43,272,2,32,6,30,325,1648,8,41,9,17,0
3,4,41,117,4,21,4,31,257,1461,8,28,9,17,0
8,2,30,109,5,31,3,29,285,2407,8,50,9,17,0
2,2,21,264,4,16,5,20,232,1615,8,36,3,13,0
3,2,40,107,5,16,4,20,354,2410,8,17,9,17,0
3,2,39,137,2,16,4,20,240,1598,8,27,9,17,0
3,2,40,105,4,17,5,20,208,1844,8,41,3,16,0
7,2,43,362,2,31,5,19,306,2114,8,42,9,17,0
3,2,41,116,2,22,4,20,345,1530,8,27,9,17,0
7,4,19,265,5,17,6,19,307,2121,8,40,0,16,0
7,2,41,205,2,23,6,28,240,1661,8,38,9,10,0
8,2,29,177,5,31,3,19,222,2126,8,39,0,17,0
6,4,33,316,3,27,2,11,217,2401,8,18,0,15,0
5,2,40,445,2,11,7,20,277,2044,8,38,9,17,0
7,2,42,122,4,31,3,29,174,2038,8,68,9,17,0
2,2,41,298,2,32,3,13,164,2032,8,13,9,17,0
9,2,41,134,4,34,7,21,161,2403,8,13,3,17,0
7,2,44,264,2,31,6,13,268,1612,8,68,9,17,0
3,4,33,110,3,27,2,31,235,2409,8,22,9,17,0
3,2,30,101,5,30,3,21,284,2396,8,59,9,17,0
7,2,40,136,2,11,3,30,288,2040,8,60,9,17,0
7,2,27,133,4,32,3,21,165,2116,8,12,9,17,0
2,2,26,255,4,16,5,20,327,2416,8,41,3,17,0
3,2,41,420,5,21,4,16,220,2396,8,28,9,17,0
7,3,22,264,4,32,3,13,212,2120,8,40,3,17,0
7,2,22,368,2,32,3,13,260,2124,8,40,9,17,0
6,4,34,317,3,27,2,11,207,2408,8,51,3,14,0
5,2,21,416,4,16,5,20,181,2117,8,32,3,11,0
7,2,44,400,4,17,5,19,222,1571,8,29,0,16,0
6,4,33,317,3,27,2,11,205,2404,8,54,3,17,0
2,2,29,105,4,16,5,13,212,2415,8,13,3,17,0
7,2,12,121,2,34,7,21,354,2405,8,12,9,17,0
3,2,39,129,4,16,7,20,345,1523,8,27,9,17,1
3,4,33,314,3,21,2,11,320,1230,8,40,0,16,0
7,2,39,131,2,21,7,23,131,1515,8,28,9,17,0
3,2,41,205,5,21,6,22,223,1092,8,27,9,16,0
8,2,31,115,4,16,5,21,328,2118,8,22,9,17,0
7,2,43,120,2,32,6,29,246,2119,8,42,7,17,0
3,2,17,379,4,16,5,19,332,1582,8,40,9,17,0
6,4,34,321,3,27,2,11,231,1218,8,18,9,15,0
3,2,38,130,2,11,8,23,268,2023,8,13,9,17,0
7,2,31,116,4,16,5,21,306,2380,8,39,3,17,0
9,2,42,387,2,34,7,20,265,1631,8,39,9,17,0
3,4,39,114,3,21,2,30,222,1496,8,29,9,17,0
5,2,39,105,5,22,4,28,294,1500,8,42,0,16,0
3,2,39,318,2,11,8,33,236,1456,8,28,9,17,0
7,2,43,249,5,31,3,29,251,1622,8,39,9,17,0
5,2,19,147,2,34,7,21,114,2406,5,52,3,17,0
8,2,30,118,5,31,3,21,256,2116,8,21,9,17,0
7,3,31,376,4,31,3,19,313,2123,8,36,9,16,0
3,2,40,440,2,11,8,23,252,1531,8,28,9,17,0
3,2,13,354,2,16,5,21,227,2404,8,54,7,17,0
5,2,26,417,2,34,7,20,208,1673,8,37,3,17,0
7,2,46,304,2,17,4,20,304,1617,8,26,3,16,0
5,2,44,445,2,35,7,20,273,2115,8,34,0,16,0
3,2,40,347,2,23,8,31,247,1599,8,12,9,17,0
2,2,46,431,4,17,5,20,303,2231,8,39,0,16,0
7,2,22,290,4,23,6,19,222,2116,8,36,0,16,0
8,4,33,113,3,17,2,20,320,2423,8,54,3,15,0
2,2,41,274,5,32,6,17,261,1181,8,37,0,16,0
8,4,34,110,4,16,5,20,279,1568,8,37,5,11,0
3,2,40,422,2,22,4,31,341,1398,8,27,9,17,0
8,2,29,115,4,17,4,20,348,2418,8,27,9,17,0
9,2,27,134,2,34,7,21,210,2404,5,52,3,17,0
9,2,12,432,2,34,7,21,267,2416,8,12,5,17,0
4,2,40,115,2,16,4,17,213,1566,8,13,9,17,0
3,4,33,316,3,27,2,11,251,1144,8,60,9,17,0
6,4,33,315,3,21,2,11,325,2233,8,37,0,16,0
3,2,40,106,5,31,3,29,274,2028,8,60,9,17,0
2,2,39,368,2,21,4,20,261,1510,8,27,9,17,0
3,2,26,217,4,31,6,19,283,2120,8,40,0,16,0
3,2,40,126,2,21,4,20,275,1556,8,27,9,17,0
8,2,30,250,5,16,5,13,192,2402,8,41,9,17,0
3,2,30,316,5,21,2,30,225,2402,8,54,9,17,0
3,2,39,121,2,17,4,20,301,1583,8,28,9,17,0
3,2,33,167,4,21,3,23,295,1611,8,17,9,17,0
2,3,27,176,2,31,3,28,260,2034,8,12,9,17,0
9,2,13,415,2,34,7,21,258,1633,8,12,9,17,0
7,2,30,189,5,30,3,35,250,1633,8,22,9,17,0
7,2,44,193,2,32,6,30,302,2127,8,39,9,17,0
8,2,18,111,4,16,5,31,293,2419,8,40,3,17,0
3,2,40,411,2,21,6,20,278,1583,8,40,0,16,0
5,2,47,224,5,16,6,19,328,2120,8,37,0,16,0
8,2,17,376,4,16,5,20,204,2124,8,37,0,16,0
7,2,30,120,5,30,3,31,281,2031,8,61,9,17,0
7,2,43,310,4,24,6,19,287,2131,8,37,0,16,0
3,3,31,169,5,30,3,13,254,2121,8,60,9,17,0
7,2,41,121,4,31,3,21,273,2044,8,60,9,17,0
2,3,30,115,5,31,3,13,281,2224,8,22,9,17,0
7,2,14,224,4,31,3,21,321,2110,8,54,3,17,0
8,2,28,175,5,30,3,13,286,2111,8,68,9,17,0
5,2,41,402,4,16,5,20,245,1177,8,38,0,16,0
8,2,14,110,4,16,5,21,184,2391,5,53,5,17,0
7,2,21,113,4,30,3,13,316,2520,8,13,9,17,0
5,2,27,443,2,34,7,20,247,1624,8,36,5,17,0
7,2,42,342,2,24,6,20,286,2124,8,12,9,17,0
2,3,22,374,5,31,3,13,241,2124,8,41,7,17,0
3,2,33,102,4,17,4,20,350,2413,8,60,9,17,0
6,4,33,214,3,21,2,16,269,2410,8,50,3,17,0
7,2,42,287,2,23,6,20,261,2123,8,13,9,17,0
8,2,19,317,5,16,5,16,296,1606,8,39,0,16,0
7,3,39,178,2,21,4,22,251,1553,8,28,9,17,0
3,2,40,118,2,16,5,20,241,1577,8,12,9,17,0
3,2,40,431,4,21,8,30,226,1539,8,27,9,17,1
5,2,43,424,2,34,7,20,285,1538,8,40,9,17,0
7,2,42,113,4,31,3,29,279,2040,8,40,9,17,0
6,4,33,319,3,27,2,11,275,2417,8,17,3,14,0
3,2,42,125,2,11,8,24,224,1368,8,27,9,17,0
3,2,19,116,4,16,5,21,285,2413,8,53,9,17,0
7,2,43,257,4,16,7,21,224,2120,8,54,3,17,0
5,2,39,409,2,35,4,20,242,1650,8,26,9,17,0
7,2,17,170,5,31,3,35,288,2117,8,22,9,17,0
3,2,44,397,4,16,6,20,233,2125,8,36,0,10,0
8,2,22,357,4,16,5,20,299,2122,8,35,3,16,0
8,2,39,116,2,21,4,32,232,1537,8,60,9,17,0
8,2,25,109,4,16,5,32,306,2035,8,60,9,17,0
9,2,14,133,2,34,7,21,125,2409,5,53,3,17,0
8,2,21,398,4,16,5,19,162,2119,8,26,0,16,0
7,2,26,114,4,34,7,21,132,2024,8,53,9,17,0
3,3,41,109,3,21,3,31,325,2387,8,60,9,17,0
7,2,41,431,5,31,3,29,185,2027,8,13,9,17,0
7,2,42,126,2,32,3,13,176,2033,8,12,9,17,0
3,4,39,314,3,21,2,16,315,2025,8,17,9,13,0
7,4,40,112,2,17,2,35,125,2399,8,26,9,17,0
3,2,40,324,2,21,6,33,241,1614,8,43,0,16,0
3,2,40,126,2,11,8,35,265,2024,8,27,9,17,0
3,4,42,433,5,21,6,31,310,2023,8,39,0,16,0
4,2,41,314,5,21,6,32,244,1598,8,60,9,17,0
3,2,24,115,5,31,6,29,269,1533,8,67,9,17,0
6,4,30,316,3,21,2,11,283,2411,8,39,9,17,0
9,2,21,390,2,34,5,21,246,2404,8,54,3,17,0
3,2,41,125,2,34,7,21,249,2385,8,12,9,17,0
2,2,30,212,5,30,3,13,268,2031,8,60,9,17,0
7,2,42,393,2,20,6,19,290,1716,8,40,9,17,0
3,2,40,431,2,11,8,23,248,1473,8,28,9,17,0
7,2,27,118,5,31,3,29,288,2040,8,61,9,17,0
7,2,40,183,2,32,3,29,163,1658,8,12,9,17,0
7,2,40,432,2,11,6,17,283,2042,8,13,9,17,0
7,2,12,115,2,34,7,20,337,2428,5,53,9,17,0
3,4,41,152,3,21,4,23,315,2025,8,28,9,17,0
2,2,40,117,2,21,4,16,238,1583,8,61,9,17,0
8,2,31,109,4,16,5,21,317,2398,8,53,3,17,0
3,4,41,315,3,21,2,22,337,2019,8,28,9,17,0
3,2,43,418,2,34,6,20,266,2114,8,38,0,16,0
7,2,42,369,2,32,5,17,331,2123,8,22,9,17,0
2,2,33,418,5,17,4,20,358,2420,8,54,3,14,0
9,2,17,403,2,17,6,20,247,2123,8,37,0,16,0
7,2,44,168,5,30,3,13,269,2120,8,40,9,17,0
8,2,22,394,4,16,5,19,182,2121,8,35,3,17,0
5,2,21,128,2,34,5,20,196,2117,8,34,3,17,0
7,2,40,165,2,31,3,29,303,2032,8,13,9,17,0
5,2,30,166,5,31,3,29,270,2399,8,22,9,17,0
8,2,40,108,4,16,5,23,319,2397,8,60,9,11,0
8,4,33,354,3,21,2,31,212,1603,8,28,0,15,0
7,2,44,244,4,33,6,19,253,2127,8,38,0,16,0
8,2,22,293,5,16,5,20,209,2122,8,36,0,16,0
7,3,41,383,2,34,6,20,271,2120,8,13,7,17,0
3,4,34,107,3,21,5,11,314,2408,8,61,3,17,0
7,2,42,116,2,31,7,20,265,2118,8,39,9,17,0
7,2,28,394,4,34,7,21,228,2120,8,12,1,17,0
8,2,41,113,4,16,5,21,306,2417,8,12,3,11,0
3,4,33,161,5,21,2,29,309,1426,8,40,0,16,0
6,4,34,318,3,27,2,11,315,2422,8,54,3,11,0
5,2,41,289,2,16,7,20,209,2429,5,53,3,17,0
2,2,42,246,2,31,5,21,251,2123,8,13,9,17,0
5,2,30,132,2,34,5,21,198,2405,5,53,3,17,0
7,2,42,278,4,34,7,21,167,2113,8,12,9,17,0
7,2,31,112,4,31,3,14,275,2120,8,40,9,17,0
7,2,38,122,2,21,4,20,121,1536,8,13,9,17,0
2,2,40,268,4,21,6,19,305,2119,8,36,0,15,0
9,2,38,131,2,18,4,20,344,1593,8,27,9,17,0
8,2,41,422,4,17,5,20,291,1632,8,38,0,16,0
7,2,44,416,2,32,3,21,170,2125,8,40,7,17,0
3,2,39,139,2,34,7,31,125,1484,8,27,9,17,0
9,2,41,444,2,16,7,20,337,2407,5,11,1,17,0
3,2,40,171,5,31,3,35,269,2026,8,17,9,17,0
8,2,25,104,4,16,5,21,202,2378,5,53,3,17,0
3,2,40,109,4,11,2,23,255,2405,8,27,9,17,0
6,4,33,313,3,27,2,31,269,2417,8,17,0,13,0
8,2,22,129,4,32,3,21,319,2116,8,60,3,17,0
7,2,27,381,4,34,7,21,255,2119,8,13,9,17,0
7,2,22,187,4,32,3,20,328,2134,8,40,3,17,0
7,2,41,425,2,34,7,20,282,1648,8,12,9,17,0
2,2,43,112,4,31,3,13,261,2401,8,17,9,17,0
2,4,40,104,4,21,2,32,262,2401,8,61,9,17,0
8,2,19,164,5,31,3,31,272,2117,8,17,9,17,0
6,4,33,319,3,27,2,11,267,2407,8,17,0,14,0
6,4,17,316,3,21,2,31,232,1155,8,40,0,15,0
5,2,16,118,2,16,7,21,197,2418,8,53,7,17,0
3,2,40,315,3,21,4,30,164,2383,8,60,9,17,0
8,2,30,110,4,16,5,13,293,2034,8,61,3,17,0
5,2,44,406,2,16,5,20,211,2123,8,17,3,17,0
9,4,31,236,2,16,5,13,298,2120,8,59,3,17,0
7,2,41,112,5,30,3,13,285,2038,8,61,9,17,0
9,2,21,130,2,34,7,21,218,2412,8,12,3,17,0
6,4,33,317,3,27,2,30,344,2231,8,18,5,12,0
8,2,30,163,5,16,5,28,258,2398,8,67,9,17,0
2,2,31,105,4,16,5,21,296,2403,8,54,3,17,0
9,4,34,116,2,17,7,32,345,2399,5,53,3,17,0
5,2,19,451,2,16,5,20,296,1604,8,35,3,17,0
8,2,45,358,4,16,5,19,153,2118,8,35,3,11,0
7,2,43,438,2,34,7,20,263,2120,8,33,3,17,0
8,4,33,243,3,27,2,11,269,2422,8,62,0,15,0
7,2,39,240,5,21,6,32,261,2036,8,22,9,17,0
3,2,41,427,4,24,7,20,234,1666,8,36,0,17,0
3,3,43,392,2,32,6,29,292,2569,8,39,9,17,0
3,2,24,108,5,16,4,31,326,1168,8,17,9,17,0
5,2,22,419,2,16,5,20,213,2112,8,34,0,16,0
6,4,34,320,3,28,2,10,306,2263,8,38,0,15,0
2,2,21,124,5,16,6,19,325,2125,8,37,3,16,0
7,2,40,133,4,32,3,29,159,2042,8,13,9,17,0
7,2,42,172,4,31,3,29,155,2123,8,68,9,17,0
7,2,21,263,5,32,3,19,158,2126,8,40,9,17,0
5,2,41,404,2,34,7,20,253,2518,8,39,0,16,0
3,4,39,448,2,34,7,20,250,1593,8,13,9,17,0
3,2,40,432,2,21,8,17,245,1485,8,28,9,17,0
7,2,40,115,2,21,8,29,135,2028,8,12,9,17,0
5,2,43,413,2,16,6,17,239,1528,8,35,0,16,0
8,2,22,421,2,21,4,31,215,1539,8,13,9,14,1
7,2,42,140,2,32,3,23,264,1649,8,13,9,17,0
3,2,43,189,5,30,3,30,280,2122,8,36,9,17,0
6,4,33,326,3,27,2,11,287,2223,8,51,9,17,0
3,2,23,326,5,17,5,28,189,1597,8,40,0,16,0
3,3,18,251,5,16,5,19,296,1581,8,34,0,16,0
8,2,22,160,4,16,5,21,317,2121,8,37,3,17,0
5,3,22,397,4,16,5,20,190,2118,8,37,3,17,0
7,2,39,141,5,31,3,29,261,1454,8,60,9,17,0
7,2,19,384,4,24,5,21,327,2119,8,60,0,17,0
7,2,30,370,2,31,3,21,156,2120,8,13,9,17,0
5,2,27,425,4,17,5,20,224,1670,8,38,0,16,0
3,2,40,184,5,31,3,31,328,2031,8,67,9,17,0
2,2,29,283,4,16,5,19,197,2120,8,38,0,16,0
4,2,21,370,4,16,5,21,268,2120,8,32,0,16,0
9,2,40,401,2,34,7,21,166,2412,8,52,9,17,0
3,2,30,109,5,30,3,29,321,2403,8,49,9,17,0
7,2,41,413,2,34,5,20,244,1578,8,12,3,17,0
5,2,43,426,4,17,6,20,236,2122,8,37,0,16,0
3,4,33,128,3,21,2,23,218,2010,8,28,9,17,0
8,3,22,387,4,16,5,20,210,2117,8,34,0,16,0
8,2,30,248,5,17,5,20,325,2040,8,40,0,16,0
2,2,42,246,5,31,3,13,273,2213,8,60,9,17,0
6,4,33,317,3,27,2,11,211,1913,8,18,0,15,0
6,4,33,318,3,27,2,11,245,1617,8,23,9,14,0
6,4,33,315,3,27,2,11,213,2238,8,68,0,17,0
6,4,33,164,3,27,2,11,151,2216,8,69,9,17,0
7,2,31,123,4,16,6,13,312,2118,8,13,9,17,0
8,4,28,245,5,16,5,19,297,2118,8,36,0,16,0
3,2,42,157,5,16,6,29,325,2039,8,40,0,16,0
5,4,33,314,3,16,2,11,192,2418,8,41,0,16,0
2,2,40,258,5,17,6,31,212,1202,8,68,0,16,0
8,2,22,260,4,16,5,19,216,2122,8,39,9,17,0
7,2,42,116,2,34,5,21,284,2393,8,12,3,17,0
7,2,13,119,2,31,3,21,277,2368,8,13,9,17,0
2,2,30,111,4,16,5,23,294,2402,8,17,9,11,0
8,4,40,166,5,31,3,11,271,2390,8,39,9,17,0
6,2,39,168,5,21,2,30,341,1770,8,18,0,15,0
3,2,43,406,4,32,6,20,292,1634,8,12,9,17,0
3,4,33,111,3,17,2,31,219,2404,8,54,3,11,0
3,2,40,113,2,21,6,13,261,1593,8,12,9,17,0
8,2,27,209,5,16,5,30,294,2116,8,39,3,11,0
8,2,30,109,4,16,3,13,327,2394,8,17,3,17,0
8,2,21,416,4,24,5,19,211,2123,8,38,0,16,0
2,3,45,425,4,25,6,19,223,2126,8,33,0,16,0
5,2,40,389,2,34,7,32,287,1606,8,41,9,17,0
7,2,41,227,5,31,3,29,172,2041,8,22,9,17,0
7,2,39,419,2,34,7,16,335,2512,8,28,9,17,0
6,4,33,320,3,27,2,11,335,1235,8,22,0,17,0
5,2,46,303,2,34,7,20,249,1573,8,35,0,15,1
3,4,40,156,5,21,2,30,331,2223,8,41,0,16,0
3,2,39,224,5,21,6,28,220,1526,8,28,9,17,0
6,3,40,316,3,21,2,16,281,1589,8,61,9,17,0
8,2,42,121,5,31,3,29,279,1586,8,13,9,17,0
3,2,41,165,5,11,6,16,247,1550,8,17,9,10,0
3,2,27,198,5,31,3,13,324,2040,8,60,9,17,0
9,2,40,458,2,34,7,21,229,2421,5,25,9,17,0
9,2,30,109,4,16,5,21,299,2395,8,54,3,17,0
5,2,45,442,2,24,7,19,283,2130,8,35,0,16,0
5,2,34,390,2,34,7,21,265,1661,8,60,3,17,0
3,4,33,105,3,21,2,31,217,1528,8,28,9,15,0
6,4,33,197,5,21,2,11,318,2225,8,17,0,11,0
8,3,30,110,4,21,4,31,315,2226,8,60,9,17,0
3,2,41,327,4,16,5,20,307,1630,8,39,3,16,0
3,2,19,279,2,17,6,20,228,1891,8,38,0,16,0
7,2,21,111,5,31,3,13,255,2115,8,60,9,17,0
3,2,41,254,5,20,6,16,263,2217,8,40,9,17,0
7,2,21,374,4,16,5,20,243,1656,8,12,3,17,0
2,2,18,113,4,16,5,21,288,2409,8,53,3,17,0
8,3,31,432,5,15,5,19,301,2116,8,41,3,10,0
3,2,21,369,2,16,5,20,270,2116,8,22,5,17,0
3,2,22,385,4,23,6,19,260,2125,8,32,0,16,0
8,2,25,107,4,16,5,21,203,2394,5,53,3,17,0
7,2,16,139,2,17,7,20,339,2418,5,11,9,17,0
3,4,30,316,3,21,2,23,273,1837,8,21,9,17,0
7,2,41,118,4,34,7,21,236,2388,8,12,9,17,0
6,4,33,325,3,17,2,11,340,1719,8,12,0,16,0
7,2,31,102,4,31,3,21,266,2416,8,21,9,17,0
8,3,18,427,4,17,2,20,327,2407,5,61,3,17,0
7,2,39,124,2,11,8,29,235,1523,8,28,9,17,0
6,4,33,316,3,27,2,16,231,1616,8,17,9,17,0
3,2,26,434,5,21,6,19,320,1630,8,36,0,16,0
9,2,35,404,5,16,5,19,164,2117,8,29,0,16,0
7,2,40,444,2,21,6,20,275,1557,8,28,9,17,0
3,2,40,363,2,21,6,28,159,1198,8,39,9,17,0
7,2,40,118,2,16,5,21,315,2400,8,12,9,17,0
8,2,30,119,2,16,5,21,270,2412,8,53,9,17,0
3,2,25,416,2,31,5,30,230,2031,8,60,9,17,0
3,2,42,255,4,21,6,32,325,2047,8,60,9,17,0
8,2,26,108,5,16,5,31,293,2397,8,37,3,11,0
8,2,16,111,5,17,4,20,220,2421,8,38,0,11,0
6,4,33,319,3,27,2,11,221,1856,8,22,9,17,0
7,3,42,298,4,31,6,19,273,1181,8,39,9,15,0
2,2,29,284,5,32,3,29,271,2127,8,39,9,17,0
3,2,17,122,4,16,5,20,340,1861,8,54,0,11,0
2,2,28,250,4,17,5,19,300,2119,8,38,0,16,0
7,2,41,121,2,31,3,29,170,1531,8,12,9,17,0
7,2,41,125,2,21,6,20,267,2031,8,12,9,17,0
3,4,30,315,5,31,5,11,315,2405,8,60,9,17,0
9,2,39,119,2,16,7,20,161,2394,8,27,9,17,0
7,2,40,400,2,34,7,20,245,1860,8,12,9,17,0
8,2,40,208,2,17,4,31,221,1595,8,62,9,14,0
9,2,13,143,2,34,7,21,209,2398,5,52,3,17,0
7,2,28,177,5,32,3,13,260,2114,8,21,9,17,0
5,2,14,120,2,16,5,21,291,2406,8,52,4,17,0
3,4,40,313,3,21,2,15,209,1083,8,28,9,13,0
2,2,30,159,5,16,5,13,324,2414,8,60,9,17,0
2,2,29,216,5,31,3,29,314,2124,8,60,9,17,0
8,2,41,216,2,16,2,20,266,1678,8,17,9,17,0
7,2,40,119,2,34,7,31,251,1602,8,12,9,17,0
3,4,33,422,3,21,2,11,334,1542,8,28,0,15,0
9,2,29,390,2,16,5,21,175,2113,8,53,3,14,0
8,2,41,174,2,21,5,20,223,1600,8,39,9,17,0
9,2,26,138,2,34,7,21,293,1621,8,53,9,17,0
7,2,22,397,4,32,3,20,159,2116,8,40,9,17,0
8,2,15,233,2,32,3,21,274,2119,8,38,9,17,0
7,4,30,112,3,31,3,11,266,2030,8,61,9,17,0
3,2,42,321,5,32,3,29,290,1653,8,41,9,17,0
3,2,28,223,4,31,5,21,186,2118,8,13,3,17,0
5,2,20,123,4,16,7,20,260,1638,8,39,9,17,0
3,2,40,108,5,31,3,31,276,2029,8,12,9,17,0
2,2,31,435,5,31,3,29,253,2115,8,37,9,17,0
4,2,27,109,4,31,3,29,260,2394,8,17,9,17,0
8,2,31,239,4,31,5,21,268,2393,8,50,3,17,0
9,2,25,104,4,17,5,29,310,2403,8,40,9,17,0
4,2,40,104,4,21,4,31,277,1559,8,59,9,17,0
6,4,33,316,3,27,2,11,338,2417,8,17,9,17,0
8,2,21,374,4,16,5,20,147,2115,8,33,3,11,0
5,2,39,421,2,34,7,20,339,1585,8,12,3,17,0
7,2,30,115,5,30,3,13,277,2043,8,17,9,17,0
7,2,27,143,2,34,7,21,230,1862,8,12,2,17,0
3,2,39,119,2,21,8,23,353,1470,8,28,9,17,0
6,4,33,317,3,27,2,11,355,2221,8,60,9,17,0
7,2,22,126,4,32,3,21,155,2125,8,22,9,17,0
5,2,42,230,2,34,7,21,233,2410,8,13,9,17,0
8,2,41,123,4,31,5,20,280,1864,8,12,0,17,0
4,2,27,103,5,16,5,21,278,2122,8,13,3,17,0
2,2,44,374,4,16,5,29,273,2124,8,40,3,17,0
8,3,43,375,5,16,5,21,262,2394,8,40,3,17,0
7,2,42,147,2,34,7,21,156,2119,8,12,3,17,0
3,3,30,113,5,30,3,31,312,2113,8,39,9,17,0
7,2,28,375,2,16,5,21,186,2398,5,53,3,17,0
7,2,41,218,4,16,6,20,290,2239,8,40,9,17,0
7,2,24,360,4,16,5,20,309,1615,8,39,0,11,0
4,2,27,127,2,34,7,21,237,2386,8,11,9,17,0
3,2,39,443,2,17,7,20,271,1524,8,27,9,17,0
8,2,40,431,4,17,4,20,234,1586,8,41,0,11,0
3,4,34,315,3,27,2,30,339,2169,8,40,0,16,0
3,2,41,232,4,21,6,20,251,1579,8,40,0,16,0
7,2,42,447,2,32,3,17,173,2128,8,13,9,17,0
2,2,30,115,5,21,4,31,303,1574,8,40,9,14,0
7,2,38,424,2,20,4,20,235,1543,8,28,9,17,0
7,2,27,130,2,34,7,21,286,1200,8,12,9,17,0
8,3,31,122,5,30,3,13,258,2118,8,40,9,17,0
7,2,41,387,2,16,7,21,309,1621,8,53,3,17,0
6,4,33,320,3,27,2,11,328,2425,8,54,5,11,0
3,2,42,119,5,31,3,32,288,2043,8,28,9,17,0
7,2,30,115,5,31,3,13,294,2114,8,60,9,17,0
6,4,33,159,3,22,2,20,342,2037,8,28,0,17,0
4,2,31,270,4,16,5,13,295,2124,8,42,3,17,0
7,2,41,169,2,16,3,20,244,1611,8,42,3,17,0
8,2,30,102,4,16,3,17,338,2400,8,17,9,17,0
3,2,41,121,5,20,3,17,329,1588,8,13,9,17,0
8,2,24,427,2,34,7,20,212,1581,8,53,0,15,0
5,2,14,400,2,16,7,21,214,2120,8,36,3,17,0
3,2,26,106,5,31,3,28,335,2028,8,67,9,17,0
7,2,40,394,2,34,7,20,281,1662,8,13,9,17,0
7,2,39,125,2,21,4,32,353,1631,8,28,3,17,0
5,2,44,305,4,24,6,19,263,2121,8,42,0,16,0
7,2,41,116,5,31,3,29,298,2023,8,13,9,17,0
4,2,30,106,5,16,5,13,244,2412,8,59,9,17,0
7,3,21,396,3,31,3,21,317,2117,8,13,9,17,0
3,2,30,235,5,30,3,29,270,2521,8,61,9,17,0
3,2,41,430,5,23,4,31,255,1595,8,39,9,16,0
7,2,17,109,4,31,3,21,285,2391,8,17,9,17,0
7,2,22,376,4,31,5,20,283,2120,8,42,3,17,0
7,3,21,416,2,34,7,21,265,2119,8,12,9,17,0
6,4,33,116,3,27,2,11,219,2431,8,54,0,11,0
2,2,28,374,4,32,3,21,175,2118,8,39,3,11,0
2,2,30,119,5,30,3,29,263,2116,8,60,9,17,0
5,2,27,171,5,16,5,20,231,2123,8,39,0,11,0
3,2,39,123,2,34,3,17,278,2511,8,13,9,17,0
8,2,31,120,4,16,5,21,324,2116,8,60,3,17,0
7,2,42,208,4,17,5,20,238,2121,8,60,2,17,0
6,4,33,319,3,27,2,11,281,2215,8,22,9,17,0
7,2,40,139,2,34,7,21,306,2394,8,12,9,17,0
3,2,40,453,2,11,8,24,116,2006,8,27,9,17,0
8,2,41,115,4,17,4,20,313,2409,5,53,3,11,0
7,2,22,421,5,31,6,19,252,2121,8,40,0,16,0
7,2,40,385,2,34,7,20,282,1600,8,13,9,17,0
5,3,44,265,5,17,5,19,302,2123,8,39,0,16,0
3,2,27,158,2,16,5,31,250,1594,8,41,9,17,0
7,2,40,412,2,12,6,30,306,2045,8,12,9,17,0
7,3,39,125,5,21,8,17,267,2024,8,27,9,17,0
3,2,42,117,5,31,3,29,146,2122,8,39,9,17,0
7,3,43,327,5,31,6,29,280,1679,8,12,9,17,0
8,2,27,367,4,16,5,20,310,2121,8,37,5,16,0
7,2,31,120,5,30,3,13,283,2124,8,21,9,17,0
5,2,39,390,2,17,7,31,251,1514,8,43,0,16,0
3,3,41,312,5,16,5,19,262,2111,8,17,3,17,0
